order_id,customer_id,amount,order_status,date,segment
50595,754,24.74,completed,2024-01-19,B2C
50596,409,189.03,completed,2024-01-19,Enterprise
50597,570,83.46,pending,2024-01-19,B2C
50598,13,226.46,shipped,2024-01-19,SMB
50599,380,515.24,completed,2024-01-19,B2C
50600,328,33.25,pending,2024-01-19,B2C
50601,695,71.62,completed,2024-01-19,B2B
50602,671,264.21,completed,2024-01-19,B2B
50603,760,61.42,shipped,2024-01-19,SMB
50604,118,51.33,completed,2024-01-19,B2B
50605,511,276.77,cancelled,2024-01-19,B2C
50606,302,667.37,completed,2024-01-19,B2C
50607,342,137.09,completed,2024-01-19,B2C
50608,519,63.87,pending,2024-01-19,Enterprise
50609,439,91.27,shipped,2024-01-20,SMB
50610,172,42.97,completed,2024-01-20,B2B
50611,227,230.25,completed,2024-01-20,Enterprise
50612,494,237.73,shipped,2024-01-20,B2B
50613,794,327.06,completed,2024-01-20,B2C
50614,406,19.04,pending,2024-01-20,SMB
50615,107,138.82,shipped,2024-01-20,B2C
50616,834,51.17,completed,2024-01-20,B2B
50617,508,77.53,completed,2024-01-20,SMB
50618,370,245.54,completed,2024-01-20,B2B
50619,611,46.99,completed,2024-01-20,B2B
50620,240,167.56,shipped,2024-01-20,B2B
50621,393,174.44,cancelled,2024-01-20,B2C
50622,523,477.17,completed,2024-01-20,Enterprise
50623,278,238.86,completed,2024-01-20,B2C
50624,161,259.17,completed,2024-01-20,B2C
50625,116,128.77,completed,2024-01-20,SMB
50626,441,46.01,completed,2024-01-20,B2B
50627,820,98.15,completed,2024-01-20,B2C
50628,112,134.61,completed,2024-01-20,B2B
50629,495,185.18,pending,2024-01-20,B2C
50630,650,155.36,completed,2024-01-20,B2C
50631,687,90.13,shipped,2024-01-20,B2C
50632,691,61.25,shipped,2024-01-20,B2C
50633,197,42.63,completed,2024-01-20,SMB
50634,723,192.55,completed,2024-01-20,B2B
50635,483,170.51,completed,2024-01-20,B2C
50636,176,189.41,completed,2024-01-20,B2B
50637,744,84.91,shipped,2024-01-20,B2C
50638,615,60.65,completed,2024-01-20,SMB
50639,653,228.89,completed,2024-01-20,B2C
50640,160,237.85,completed,2024-01-20,SMB
50641,664,106.22,shipped,2024-01-21,B2B
50642,542,156.98,completed,2024-01-21,B2C
50643,183,85.15,completed,2024-01-21,Enterprise
50644,109,196.57,completed,2024-01-21,B2B
50645,296,285.93,shipped,2024-01-21,B2C
50646,483,189.83,completed,2024-01-21,B2C
50647,342,122.8,completed,2024-01-21,B2C
50648,332,107.06,completed,2024-01-21,SMB
50649,206,169.22,completed,2024-01-21,B2B
50650,489,185.83,completed,2024-01-21,Enterprise
50651,768,137.71,completed,2024-01-21,SMB
50652,256,162.1,completed,2024-01-21,B2C
50653,818,30.24,completed,2024-01-21,B2C
50654,492,469.75,completed,2024-01-21,B2C
50655,577,249.65,completed,2024-01-21,B2B
50656,746,85.24,completed,2024-01-21,SMB
50657,780,139.11,completed,2024-01-21,B2C
50658,368,22.27,pending,2024-01-21,Enterprise
50659,599,21.32,completed,2024-01-21,B2B
50660,420,58.31,completed,2024-01-21,SMB
50661,732,190.53,completed,2024-01-21,SMB
50662,369,301.73,completed,2024-01-21,B2B
50663,364,137.87,completed,2024-01-21,B2C
50664,692,128.94,completed,2024-01-21,B2C
50665,430,92.2,cancelled,2024-01-21,B2B
50666,543,41.44,shipped,2024-01-21,B2B
50667,73,33.89,shipped,2024-01-21,B2B
50668,540,229.49,cancelled,2024-01-21,B2B
50669,574,408.63,pending,2024-01-21,B2C
50670,340,106.95,shipped,2024-01-21,B2B
50671,354,176.58,completed,2024-01-21,B2B
50672,702,383.81,completed,2024-01-21,B2B
50673,183,29.17,completed,2024-01-22,Enterprise
50674,763,235.77,completed,2024-01-22,B2B
50675,855,158.89,completed,2024-01-22,B2B
50676,852,151.93,cancelled,2024-01-22,SMB
50677,218,66.91,completed,2024-01-22,SMB
50678,426,187.75,completed,2024-01-22,B2C
50679,17,252.56,completed,2024-01-22,B2C
50680,542,32.96,completed,2024-01-22,B2C
50681,264,129.38,completed,2024-01-22,B2C
50682,386,31.02,completed,2024-01-22,SMB
50683,334,324.03,completed,2024-01-22,B2B
50684,124,121.28,completed,2024-01-22,B2B
50685,652,262.51,completed,2024-01-22,B2C
50686,247,83.85,completed,2024-01-22,B2C
50687,106,35.04,completed,2024-01-22,B2B
50688,27,21.36,completed,2024-01-22,B2B
50689,441,64.59,completed,2024-01-22,B2B
50690,530,57.0,completed,2024-01-22,SMB
50691,260,138.27,completed,2024-01-22,B2B
50692,888,18.3,completed,2024-01-22,B2B
50693,759,125.27,completed,2024-01-22,SMB
50694,793,89.58,completed,2024-01-22,B2C
50695,566,144.1,pending,2024-01-22,B2C
50696,76,196.81,completed,2024-01-22,SMB
50697,122,165.81,completed,2024-01-22,SMB
50698,112,641.44,completed,2024-01-22,B2B
50699,421,37.32,completed,2024-01-22,SMB
50700,355,99.25,completed,2024-01-22,B2B
50701,43,97.96,shipped,2024-01-22,B2B
50702,532,95.95,shipped,2024-01-22,Enterprise
50703,442,178.51,completed,2024-01-22,Enterprise
50704,634,115.95,pending,2024-01-22,B2C
50705,367,124.3,completed,2024-01-23,Enterprise
50706,754,99.94,completed,2024-01-23,B2C
50707,868,733.72,completed,2024-01-23,B2B
50708,118,408.75,completed,2024-01-23,B2B
50709,105,70.17,completed,2024-01-23,Enterprise
50710,364,32.75,completed,2024-01-23,B2C
50711,427,289.67,completed,2024-01-23,B2C
50712,224,895.14,completed,2024-01-23,B2C
50713,408,66.93,completed,2024-01-23,B2B
50714,264,81.42,completed,2024-01-23,B2C
50715,801,441.15,completed,2024-01-23,SMB
50716,844,201.27,completed,2024-01-23,Enterprise
50717,294,67.57,completed,2024-01-23,B2C
50718,799,145.5,shipped,2024-01-23,B2C
50719,432,447.98,completed,2024-01-23,SMB
50720,418,265.55,pending,2024-01-23,B2C
50721,776,218.12,completed,2024-01-23,B2B
50722,438,215.34,completed,2024-01-23,SMB
50723,692,44.41,pending,2024-01-23,B2C
50724,589,276.17,completed,2024-01-23,B2B
50725,582,63.47,completed,2024-01-23,Enterprise
50726,486,414.68,completed,2024-01-23,Enterprise
50727,537,83.03,completed,2024-01-23,SMB
50728,399,307.43,completed,2024-01-23,SMB
50729,1003,61.43,completed,2024-01-23,Unknown
50730,128,123.39,pending,2024-01-23,SMB
50731,82,31.96,completed,2024-01-23,B2C
50732,698,176.87,completed,2024-01-23,B2C
50733,3,286.26,shipped,2024-01-23,SMB
50734,137,205.12,completed,2024-01-23,B2C
50735,364,126.12,completed,2024-01-23,B2C
50736,323,21.92,completed,2024-01-23,B2C
50737,412,421.45,completed,2024-01-24,Enterprise
50738,666,198.37,completed,2024-01-24,B2B
50739,1010,220.48,completed,2024-01-24,Unknown
50740,311,252.48,completed,2024-01-24,B2C
50741,414,221.6,cancelled,2024-01-24,B2C
50742,632,102.27,shipped,2024-01-24,SMB
50743,212,213.43,completed,2024-01-24,B2C
50744,598,162.14,shipped,2024-01-24,B2B
50745,104,303.64,completed,2024-01-24,B2C
50746,277,258.27,completed,2024-01-24,SMB
50747,867,21.34,completed,2024-01-24,B2B
50748,70,86.44,completed,2024-01-24,Enterprise
50749,449,20.3,shipped,2024-01-24,B2C
50750,211,31.15,completed,2024-01-24,B2C
50751,423,152.97,completed,2024-01-24,B2B
50752,659,325.51,completed,2024-01-24,B2C
50753,629,34.15,completed,2024-01-24,B2B
50754,44,104.97,completed,2024-01-24,Enterprise
50755,391,377.66,shipped,2024-01-24,Enterprise
50756,371,267.54,cancelled,2024-01-24,B2B
50757,227,124.99,completed,2024-01-24,Enterprise
50758,146,236.48,completed,2024-01-24,B2B
50759,54,125.94,completed,2024-01-24,SMB
50760,622,40.81,shipped,2024-01-24,B2B
50761,848,34.98,completed,2024-01-24,Enterprise
50762,883,46.31,completed,2024-01-24,B2B
50763,575,79.83,shipped,2024-01-24,SMB
50764,450,415.03,completed,2024-01-24,B2B
50765,514,256.17,completed,2024-01-24,SMB
50766,858,100.06,completed,2024-01-24,B2C
50767,817,116.91,completed,2024-01-24,B2C
50768,227,61.31,completed,2024-01-24,Enterprise
50769,39,197.79,completed,2024-01-25,B2C
50770,730,258.5,completed,2024-01-25,B2B
50771,849,55.95,completed,2024-01-25,B2C
50772,203,21.41,pending,2024-01-25,B2B
50773,416,161.68,completed,2024-01-25,B2C
50774,749,139.01,shipped,2024-01-25,Enterprise
50775,618,92.16,completed,2024-01-25,B2C
50776,612,169.88,completed,2024-01-25,SMB
50777,613,134.98,completed,2024-01-25,B2C
50778,673,58.27,completed,2024-01-25,B2B
50779,118,91.06,completed,2024-01-25,B2B
50780,208,98.82,completed,2024-01-25,B2C
50781,678,333.35,completed,2024-01-25,B2C
50782,884,501.26,completed,2024-01-25,B2B
50783,643,350.24,cancelled,2024-01-25,B2B
50784,249,205.51,completed,2024-01-25,Enterprise
50785,77,146.92,completed,2024-01-25,SMB
50786,622,190.32,completed,2024-01-25,B2B
50787,451,434.8,completed,2024-01-25,SMB
50788,361,58.15,shipped,2024-01-25,B2C
50789,242,129.9,completed,2024-01-25,Enterprise
50790,159,190.49,completed,2024-01-25,B2B
50791,804,185.56,completed,2024-01-25,B2C
50792,451,58.61,shipped,2024-01-25,SMB
50793,601,147.55,completed,2024-01-25,B2B
50794,853,253.38,completed,2024-01-25,B2B
50795,93,111.68,completed,2024-01-25,SMB
50796,791,251.47,completed,2024-01-25,B2B
50797,162,81.92,completed,2024-01-25,B2C
50798,72,433.94,pending,2024-01-25,B2B
50799,86,129.51,shipped,2024-01-25,B2C
50800,628,150.93,completed,2024-01-25,SMB
50801,91,19.78,completed,2024-01-26,B2B
50802,281,43.0,completed,2024-01-26,SMB
50803,489,165.33,completed,2024-01-26,Enterprise
50804,30,96.68,completed,2024-01-26,B2B
50805,67,121.44,completed,2024-01-26,B2B
50806,637,24.76,cancelled,2024-01-26,B2C
50807,687,284.49,completed,2024-01-26,B2C
50808,633,245.22,pending,2024-01-26,B2C
50809,817,45.75,completed,2024-01-26,B2C
50810,844,165.9,completed,2024-01-26,Enterprise
50811,580,270.82,completed,2024-01-26,B2C
50812,181,168.6,shipped,2024-01-26,B2C
50813,195,70.75,completed,2024-01-26,B2C
50814,696,175.12,shipped,2024-01-26,B2C
50815,836,50.45,shipped,2024-01-26,B2C
50816,809,72.46,completed,2024-01-26,B2C
50817,737,56.18,completed,2024-01-26,B2C
50818,881,137.1,shipped,2024-01-26,B2B
50819,262,32.18,completed,2024-01-26,Enterprise
50820,12,421.16,completed,2024-01-26,Enterprise
50821,804,75.86,completed,2024-01-26,B2C
50822,770,52.07,pending,2024-01-26,SMB
50823,698,117.94,completed,2024-01-26,B2C
50824,25,63.65,pending,2024-01-26,B2C
50825,209,129.83,completed,2024-01-26,B2B
50826,185,79.27,completed,2024-01-26,B2C
50827,438,36.25,completed,2024-01-26,SMB
50828,589,61.37,completed,2024-01-26,B2B
50829,370,101.56,shipped,2024-01-26,B2B
50830,568,19.61,pending,2024-01-26,B2C
50831,685,235.87,shipped,2024-01-26,Enterprise
50832,436,160.86,cancelled,2024-01-26,SMB
50833,184,152.95,completed,2024-01-27,SMB
50834,688,133.47,completed,2024-01-27,B2C
50835,419,148.85,completed,2024-01-27,B2C
50836,783,424.2,shipped,2024-01-27,B2C
50837,361,16.29,completed,2024-01-27,B2C
50838,90,22.35,cancelled,2024-01-27,B2C
50839,136,46.88,completed,2024-01-27,B2C
50840,508,42.46,cancelled,2024-01-27,SMB
50841,336,44.99,completed,2024-01-27,B2B
50842,208,182.19,completed,2024-01-27,B2C
50843,488,107.28,shipped,2024-01-27,B2C
50844,438,735.16,shipped,2024-01-27,SMB
50845,278,53.6,completed,2024-01-27,B2C
50846,632,70.84,pending,2024-01-27,SMB
50847,900,637.55,pending,2024-01-27,B2B
50848,776,282.35,completed,2024-01-27,B2B
50849,445,110.17,completed,2024-01-27,SMB
50850,575,136.32,completed,2024-01-27,SMB
50851,751,292.9,completed,2024-01-27,B2B
50852,887,113.37,shipped,2024-01-27,B2C
50853,785,49.61,completed,2024-01-27,B2B
50854,350,279.43,completed,2024-01-27,B2C
50855,638,130.75,completed,2024-01-27,B2B
50856,304,39.92,completed,2024-01-27,B2C
50857,84,120.66,completed,2024-01-27,B2B
50858,630,94.96,completed,2024-01-27,B2C
50859,550,329.14,completed,2024-01-27,SMB
50860,827,35.21,completed,2024-01-27,B2C
50861,232,327.17,cancelled,2024-01-27,B2C
50862,166,122.68,completed,2024-01-27,SMB
50863,374,92.72,completed,2024-01-27,B2C
50864,852,41.5,completed,2024-01-27,SMB
50865,251,196.01,completed,2024-01-28,B2C
50866,856,407.2,completed,2024-01-28,B2B
50867,296,85.59,shipped,2024-01-28,B2C
50868,467,56.48,completed,2024-01-28,B2C
50869,21,136.41,cancelled,2024-01-28,B2C
50870,592,253.58,completed,2024-01-28,B2C
50871,65,15.57,pending,2024-01-28,B2C
50872,381,164.7,pending,2024-01-28,B2B
50873,839,151.14,completed,2024-01-28,B2C
50874,611,72.44,completed,2024-01-28,B2B
50875,337,105.06,completed,2024-01-28,SMB
50876,670,57.55,completed,2024-01-28,B2C
50877,716,249.02,pending,2024-01-28,Enterprise
50878,629,165.99,completed,2024-01-28,B2B
50879,846,129.12,completed,2024-01-28,B2C
50880,777,89.77,shipped,2024-01-28,B2B
50881,550,66.67,cancelled,2024-01-28,SMB
50882,628,274.52,completed,2024-01-28,SMB
50883,183,105.06,pending,2024-01-28,Enterprise
50884,542,119.41,completed,2024-01-28,B2C
50885,858,125.35,completed,2024-01-28,B2C
50886,828,104.23,completed,2024-01-28,B2C
50887,884,59.37,shipped,2024-01-28,B2B
50888,790,34.23,completed,2024-01-28,Enterprise
50889,444,30.56,completed,2024-01-28,B2C
50890,802,227.49,completed,2024-01-28,B2B
50891,691,52.95,completed,2024-01-28,B2C
50892,626,23.59,completed,2024-01-28,B2C
50893,741,254.57,shipped,2024-01-28,B2C
50894,4,40.1,completed,2024-01-28,B2C
50895,448,162.18,completed,2024-01-28,SMB
50896,729,77.02,shipped,2024-01-28,B2B
50897,704,35.28,pending,2024-01-29,B2B
50898,126,95.29,completed,2024-01-29,B2C
50899,693,17.24,completed,2024-01-29,B2C
50900,439,290.87,pending,2024-01-29,SMB
50901,8,123.08,pending,2024-01-29,SMB
50902,563,37.48,completed,2024-01-29,B2B
50903,201,55.57,completed,2024-01-29,B2C
50904,490,104.12,completed,2024-01-29,SMB
50905,59,46.4,completed,2024-01-29,B2B
50906,749,61.92,completed,2024-01-29,Enterprise
50907,770,129.66,completed,2024-01-29,SMB
50908,714,283.11,completed,2024-01-29,B2C
50909,606,92.08,pending,2024-01-29,B2C
50910,361,204.33,completed,2024-01-29,B2C
50911,183,328.95,completed,2024-01-29,Enterprise
50912,805,51.56,cancelled,2024-01-29,B2C
50913,184,261.91,completed,2024-01-29,SMB
50914,232,227.45,completed,2024-01-29,B2C
50915,899,81.23,shipped,2024-01-29,B2B
50916,494,698.74,completed,2024-01-29,B2B
50917,35,60.69,shipped,2024-01-29,Enterprise
50918,4,59.12,completed,2024-01-29,B2C
50919,8,236.93,completed,2024-01-29,SMB
50920,606,100.55,pending,2024-01-29,B2C
50921,849,75.25,completed,2024-01-29,B2C
50922,194,44.52,shipped,2024-01-29,B2C
50923,850,232.44,completed,2024-01-29,B2C
50924,862,246.49,completed,2024-01-29,B2C
50925,778,140.4,shipped,2024-01-29,SMB
50926,367,488.08,completed,2024-01-29,Enterprise
50927,580,72.44,completed,2024-01-29,B2C
50928,467,52.2,completed,2024-01-29,B2C
50929,75,184.73,completed,2024-01-30,SMB
50930,738,228.08,shipped,2024-01-30,SMB
50931,101,53.22,shipped,2024-01-30,B2B
50932,898,26.96,completed,2024-01-30,SMB
50933,202,264.52,completed,2024-01-30,B2B
50934,139,577.63,completed,2024-01-30,B2C
50935,132,170.21,completed,2024-01-30,B2B
50936,13,63.83,shipped,2024-01-30,SMB
50937,561,870.83,completed,2024-01-30,SMB
50938,409,350.61,completed,2024-01-30,Enterprise
50939,679,123.04,pending,2024-01-30,Enterprise
50940,500,276.72,completed,2024-01-30,Enterprise
50941,877,268.78,completed,2024-01-30,SMB
50942,460,424.54,completed,2024-01-30,B2B
50943,144,290.76,shipped,2024-01-30,B2C
50944,215,169.79,completed,2024-01-30,SMB
50945,627,155.97,completed,2024-01-30,B2C
50946,363,109.49,cancelled,2024-01-30,B2C
50947,518,162.72,shipped,2024-01-30,SMB
50948,305,252.87,shipped,2024-01-30,SMB
50949,558,536.25,completed,2024-01-30,B2B
50950,52,109.47,completed,2024-01-30,SMB
50951,450,142.88,completed,2024-01-30,B2B
50952,275,103.27,completed,2024-01-30,B2C
50953,223,180.61,completed,2024-01-30,B2B
50954,720,164.11,completed,2024-01-30,SMB
50955,322,17.7,completed,2024-01-30,SMB
50956,296,131.86,completed,2024-01-30,B2C
50957,811,28.9,shipped,2024-01-30,Enterprise
50958,237,19.01,completed,2024-01-30,B2C
50959,162,249.95,completed,2024-01-30,B2C
50960,13,59.89,completed,2024-01-30,SMB
50961,881,77.48,completed,2024-01-31,B2B
50962,675,24.93,completed,2024-01-31,B2C
50963,779,44.68,completed,2024-01-31,SMB
50964,800,232.61,pending,2024-01-31,Enterprise
50965,517,117.04,shipped,2024-01-31,B2C
50966,413,333.88,completed,2024-01-31,Enterprise
50967,693,90.94,pending,2024-01-31,B2C
50968,349,61.94,completed,2024-01-31,B2C
50969,96,79.06,shipped,2024-01-31,B2C
50970,582,202.12,completed,2024-01-31,Enterprise
50971,796,136.45,completed,2024-01-31,SMB
50972,211,366.81,shipped,2024-01-31,B2C
50973,743,153.26,completed,2024-01-31,SMB
50974,53,116.89,completed,2024-01-31,Enterprise
50975,824,246.09,pending,2024-01-31,B2C
50976,199,457.14,shipped,2024-01-31,SMB
50977,792,80.97,completed,2024-01-31,B2C
50978,381,58.13,completed,2024-01-31,B2B
50979,783,158.65,shipped,2024-01-31,B2C
50980,679,118.63,cancelled,2024-01-31,Enterprise
50981,19,694.03,completed,2024-01-31,B2C
50982,55,108.09,shipped,2024-01-31,B2C
50983,124,26.59,pending,2024-01-31,B2B
50984,517,583.27,completed,2024-01-31,B2C
50985,95,293.29,shipped,2024-01-31,SMB
50986,538,44.45,completed,2024-01-31,B2B
50987,176,367.46,completed,2024-01-31,B2B
50988,306,77.48,completed,2024-01-31,Enterprise
50989,594,86.01,completed,2024-01-31,B2C
50990,579,370.3,shipped,2024-01-31,B2C
50991,696,128.29,completed,2024-01-31,B2C
50992,673,37.23,pending,2024-01-31,B2B
50993,136,84.08,shipped,2024-02-01,B2C
50994,180,207.07,shipped,2024-02-01,B2B
50995,344,43.71,completed,2024-02-01,B2C
50996,42,148.82,completed,2024-02-01,B2C
50997,141,193.25,completed,2024-02-01,Enterprise
50998,231,78.21,pending,2024-02-01,SMB
50999,420,192.57,completed,2024-02-01,SMB
51000,181,338.39,cancelled,2024-02-01,B2C
51001,773,110.83,shipped,2024-02-01,B2B
51002,1007,87.41,shipped,2024-02-01,Unknown
51003,886,58.38,completed,2024-02-01,B2B
51004,88,154.03,completed,2024-02-01,B2C
51005,739,332.85,shipped,2024-02-01,B2C
51006,583,73.88,completed,2024-02-01,B2C
51007,693,90.69,shipped,2024-02-01,B2C
51008,834,93.29,completed,2024-02-01,B2B
51009,845,138.42,shipped,2024-02-01,B2B
51010,701,53.9,shipped,2024-02-01,B2C
51011,454,274.07,completed,2024-02-01,Enterprise
51012,73,67.56,completed,2024-02-01,B2B
51013,162,198.3,shipped,2024-02-01,B2C
51014,831,122.99,completed,2024-02-01,B2B
51015,235,147.25,completed,2024-02-01,B2B
51016,830,44.7,completed,2024-02-01,B2C
51017,769,214.22,completed,2024-02-01,B2C
51018,331,46.35,completed,2024-02-01,B2C
51019,811,33.07,shipped,2024-02-01,Enterprise
51020,833,133.67,completed,2024-02-01,B2B
51021,215,200.32,completed,2024-02-01,SMB
51022,265,22.7,pending,2024-02-01,SMB
51023,5,25.79,completed,2024-02-01,B2B
51024,459,258.44,completed,2024-02-01,B2B
51025,748,263.35,shipped,2024-02-02,B2C
51026,163,57.22,shipped,2024-02-02,B2C
51027,198,158.27,completed,2024-02-02,SMB
51028,499,102.83,cancelled,2024-02-02,Enterprise
51029,270,165.23,pending,2024-02-02,B2C
51030,281,313.03,completed,2024-02-02,SMB
51031,239,27.48,completed,2024-02-02,B2C
51032,216,240.75,shipped,2024-02-02,B2B
51033,123,116.9,completed,2024-02-02,B2C
51034,869,139.56,completed,2024-02-02,SMB
51035,318,174.17,shipped,2024-02-02,B2B
51036,619,398.86,completed,2024-02-02,SMB
51037,207,23.76,completed,2024-02-02,B2B
51038,461,19.49,completed,2024-02-02,B2B
51039,752,44.45,completed,2024-02-02,Enterprise
51040,519,660.18,completed,2024-02-02,Enterprise
51041,367,203.33,completed,2024-02-02,Enterprise
51042,358,158.04,completed,2024-02-02,B2C
51043,713,22.23,completed,2024-02-02,B2C
51044,438,331.93,pending,2024-02-02,SMB
51045,802,266.3,pending,2024-02-02,B2B
51046,720,178.95,completed,2024-02-02,SMB
51047,835,77.13,shipped,2024-02-02,B2C
51048,84,25.97,shipped,2024-02-02,B2B
51049,314,145.14,shipped,2024-02-02,Enterprise
51050,639,205.78,completed,2024-02-02,B2C
51051,364,29.85,completed,2024-02-02,B2C
51052,265,165.67,shipped,2024-02-02,SMB
51053,555,65.61,completed,2024-02-02,SMB
51054,401,231.74,completed,2024-02-02,B2B
51055,490,131.35,completed,2024-02-02,SMB
51056,758,35.72,cancelled,2024-02-02,B2C
51057,196,127.15,completed,2024-02-03,B2C
51058,855,90.56,completed,2024-02-03,B2B
51059,426,44.83,completed,2024-02-03,B2C
51060,25,291.31,pending,2024-02-03,B2C
51061,634,16.66,completed,2024-02-03,B2C
51062,112,71.12,completed,2024-02-03,B2B
51063,831,16.9,completed,2024-02-03,B2B
51064,150,30.14,completed,2024-02-03,B2C
51065,193,67.88,completed,2024-02-03,Enterprise
51066,453,23.37,completed,2024-02-03,B2C
51067,669,151.19,completed,2024-02-03,B2B
51068,645,28.63,completed,2024-02-03,B2B
51069,758,196.46,shipped,2024-02-03,B2C
51070,122,23.11,completed,2024-02-03,SMB
51071,319,24.17,completed,2024-02-03,B2B
51072,810,69.65,completed,2024-02-03,B2B
51073,877,355.33,completed,2024-02-03,SMB
51074,490,168.83,completed,2024-02-03,SMB
51075,260,235.54,completed,2024-02-03,B2B
51076,402,37.89,shipped,2024-02-03,Enterprise
51077,131,284.48,completed,2024-02-03,B2C
51078,675,16.23,completed,2024-02-03,B2C
51079,719,50.94,completed,2024-02-03,B2B
