order_id,customer_id,order_amount,order_status,order_date
50725,582,63.47,completed,2024-01-23
50726,486,414.68,completed,2024-01-23
50727,537,83.03,completed,2024-01-23
50728,399,307.43,completed,2024-01-23
50729,1003,61.43,completed,2024-01-23
50730,128,123.39,pending,2024-01-23
50731,82,31.96,completed,2024-01-23
50732,698,176.87,completed,2024-01-23
50733,3,286.26,shipped,2024-01-23
50734,137,205.12,completed,2024-01-23
50735,364,126.12,completed,2024-01-23
50736,323,21.92,completed,2024-01-23
50737,412,421.45,completed,2024-01-24
50738,666,198.37,completed,2024-01-24
50739,1010,220.48,completed,2024-01-24
50740,311,252.48,completed,2024-01-24
50741,414,221.6,cancelled,2024-01-24
50742,632,102.27,shipped,2024-01-24
50743,212,213.43,completed,2024-01-24
50744,598,162.14,shipped,2024-01-24
50745,104,303.64,completed,2024-01-24
50746,277,258.27,completed,2024-01-24
50747,867,21.34,completed,2024-01-24
50748,70,86.44,completed,2024-01-24
50749,449,20.3,shipped,2024-01-24
50750,211,31.15,completed,2024-01-24
50751,423,152.97,completed,2024-01-24
50752,659,325.51,completed,2024-01-24
50753,629,34.15,completed,2024-01-24
50754,44,104.97,completed,2024-01-24
50755,391,377.66,shipped,2024-01-24
50756,371,267.54,cancelled,2024-01-24
50757,227,124.99,completed,2024-01-24
50758,146,236.48,completed,2024-01-24
50759,54,125.94,completed,2024-01-24
50760,622,40.81,shipped,2024-01-24
50761,848,34.98,completed,2024-01-24
50762,883,46.31,completed,2024-01-24
50763,575,79.83,shipped,2024-01-24
50764,450,415.03,completed,2024-01-24
50765,514,256.17,completed,2024-01-24
50766,858,100.06,completed,2024-01-24
50767,817,116.91,completed,2024-01-24
50768,227,61.31,completed,2024-01-24
50769,39,197.79,completed,2024-01-25
50770,730,258.5,completed,2024-01-25
50771,849,55.95,completed,2024-01-25
50772,203,21.41,pending,2024-01-25
50773,416,161.68,completed,2024-01-25
50774,749,139.01,shipped,2024-01-25
50775,618,92.16,completed,2024-01-25
50776,612,169.88,completed,2024-01-25
50777,613,134.98,completed,2024-01-25
50778,673,58.27,completed,2024-01-25
50779,118,91.06,completed,2024-01-25
50780,208,98.82,completed,2024-01-25
50781,678,333.35,completed,2024-01-25
50782,884,501.26,completed,2024-01-25
50783,643,350.24,cancelled,2024-01-25
50784,249,205.51,completed,2024-01-25
50785,77,146.92,completed,2024-01-25
50786,622,190.32,completed,2024-01-25
50787,451,434.8,completed,2024-01-25
50788,361,58.15,shipped,2024-01-25
50789,242,129.9,completed,2024-01-25
50790,159,190.49,completed,2024-01-25
50791,804,185.56,completed,2024-01-25
50792,451,58.61,shipped,2024-01-25
50793,601,147.55,completed,2024-01-25
50794,853,253.38,completed,2024-01-25
50795,93,111.68,completed,2024-01-25
50796,791,251.47,completed,2024-01-25
50797,162,81.92,completed,2024-01-25
50798,72,433.94,pending,2024-01-25
50799,86,129.51,shipped,2024-01-25
50800,628,150.93,completed,2024-01-25
50801,91,19.78,completed,2024-01-26
50802,281,43.0,completed,2024-01-26
50803,489,165.33,completed,2024-01-26
50804,30,96.68,completed,2024-01-26
50805,67,121.44,completed,2024-01-26
50806,637,24.76,cancelled,2024-01-26
50807,687,284.49,completed,2024-01-26
50808,633,245.22,pending,2024-01-26
50809,817,45.75,completed,2024-01-26
50810,844,165.9,completed,2024-01-26
50811,580,270.82,completed,2024-01-26
50812,181,168.6,shipped,2024-01-26
50813,195,70.75,completed,2024-01-26
50814,696,175.12,shipped,2024-01-26
50815,836,50.45,shipped,2024-01-26
50816,809,72.46,completed,2024-01-26
50817,737,56.18,completed,2024-01-26
50818,881,137.1,shipped,2024-01-26
50819,262,32.18,completed,2024-01-26
50820,12,421.16,completed,2024-01-26
50821,804,75.86,completed,2024-01-26
50822,770,52.07,pending,2024-01-26
50823,698,117.94,completed,2024-01-26
50824,25,63.65,pending,2024-01-26
50825,209,129.83,completed,2024-01-26
50826,185,79.27,completed,2024-01-26
50827,438,36.25,completed,2024-01-26
50828,589,61.37,completed,2024-01-26
50829,370,101.56,shipped,2024-01-26
50830,568,19.61,pending,2024-01-26
50831,685,235.87,shipped,2024-01-26
50832,436,160.86,cancelled,2024-01-26
50833,184,152.95,completed,2024-01-27
50834,688,133.47,completed,2024-01-27
50835,419,148.85,completed,2024-01-27
50836,783,424.2,shipped,2024-01-27
50837,361,16.29,completed,2024-01-27
50838,90,22.35,cancelled,2024-01-27
50839,136,46.88,completed,2024-01-27
50840,508,42.46,cancelled,2024-01-27
50841,336,44.99,completed,2024-01-27
50842,208,182.19,completed,2024-01-27
50843,488,107.28,shipped,2024-01-27
50844,438,735.16,shipped,2024-01-27
50845,278,53.6,completed,2024-01-27
50846,632,70.84,pending,2024-01-27
50847,900,637.55,pending,2024-01-27
50848,776,282.35,completed,2024-01-27
50849,445,110.17,completed,2024-01-27
50850,575,136.32,completed,2024-01-27
50851,751,292.9,completed,2024-01-27
50852,887,113.37,shipped,2024-01-27
50853,785,49.61,completed,2024-01-27
50854,350,279.43,completed,2024-01-27
50855,638,130.75,completed,2024-01-27
50856,304,39.92,completed,2024-01-27
50857,84,120.66,completed,2024-01-27
50858,630,94.96,completed,2024-01-27
50859,550,329.14,completed,2024-01-27
50860,827,35.21,completed,2024-01-27
50861,232,327.17,cancelled,2024-01-27
50862,166,122.68,completed,2024-01-27
50863,374,92.72,completed,2024-01-27
50864,852,41.5,completed,2024-01-27
50865,251,196.01,completed,2024-01-28
50866,856,407.2,completed,2024-01-28
50867,296,85.59,shipped,2024-01-28
50868,467,56.48,completed,2024-01-28
50869,21,136.41,cancelled,2024-01-28
50870,592,253.58,completed,2024-01-28
50871,65,15.57,pending,2024-01-28
50872,381,164.7,pending,2024-01-28
50873,839,151.14,completed,2024-01-28
50874,611,72.44,completed,2024-01-28
50875,337,105.06,completed,2024-01-28
50876,670,57.55,completed,2024-01-28
50877,716,249.02,pending,2024-01-28
50878,629,165.99,completed,2024-01-28
50879,846,129.12,completed,2024-01-28
50880,777,89.77,shipped,2024-01-28
50881,550,66.67,cancelled,2024-01-28
50882,628,274.52,completed,2024-01-28
50883,183,105.06,pending,2024-01-28
50884,542,119.41,completed,2024-01-28
50885,858,125.35,completed,2024-01-28
50886,828,104.23,completed,2024-01-28
50887,884,59.37,shipped,2024-01-28
50888,790,34.23,completed,2024-01-28
50889,444,30.56,completed,2024-01-28
50890,802,227.49,completed,2024-01-28
50891,691,52.95,completed,2024-01-28
50892,626,23.59,completed,2024-01-28
50893,741,254.57,shipped,2024-01-28
50894,4,40.1,completed,2024-01-28
50895,448,162.18,completed,2024-01-28
50896,729,77.02,shipped,2024-01-28
50897,704,35.28,pending,2024-01-29
50898,126,95.29,completed,2024-01-29
50899,693,17.24,completed,2024-01-29
50900,439,290.87,pending,2024-01-29
50901,8,123.08,pending,2024-01-29
50902,563,37.48,completed,2024-01-29
50903,201,55.57,completed,2024-01-29
50904,490,104.12,completed,2024-01-29
50905,59,46.4,completed,2024-01-29
50906,749,61.92,completed,2024-01-29
50907,770,129.66,completed,2024-01-29
50908,714,283.11,completed,2024-01-29
50909,606,92.08,pending,2024-01-29
50910,361,204.33,completed,2024-01-29
50911,183,328.95,completed,2024-01-29
50912,805,51.56,cancelled,2024-01-29
50913,184,261.91,completed,2024-01-29
50914,232,227.45,completed,2024-01-29
50915,899,81.23,shipped,2024-01-29
50916,494,698.74,completed,2024-01-29
50917,35,60.69,shipped,2024-01-29
50918,4,59.12,completed,2024-01-29
50919,8,236.93,completed,2024-01-29
50920,606,100.55,pending,2024-01-29
50921,849,75.25,completed,2024-01-29
50922,194,44.52,shipped,2024-01-29
50923,850,232.44,completed,2024-01-29
50924,862,246.49,completed,2024-01-29
50925,778,140.4,shipped,2024-01-29
50926,367,488.08,completed,2024-01-29
50927,580,72.44,completed,2024-01-29
50928,467,52.2,completed,2024-01-29
50929,75,184.73,completed,2024-01-30
50930,738,228.08,shipped,2024-01-30
50931,101,53.22,shipped,2024-01-30
50932,898,26.96,completed,2024-01-30
50933,202,264.52,completed,2024-01-30
50934,139,577.63,completed,2024-01-30
50935,132,170.21,completed,2024-01-30
50936,13,63.83,shipped,2024-01-30
50937,561,870.83,completed,2024-01-30
50938,409,350.61,completed,2024-01-30
50939,679,123.04,pending,2024-01-30
50940,500,276.72,completed,2024-01-30
50941,877,268.78,completed,2024-01-30
50942,460,424.54,completed,2024-01-30
50943,144,290.76,shipped,2024-01-30
50944,215,169.79,completed,2024-01-30
50945,627,155.97,completed,2024-01-30
50946,363,109.49,cancelled,2024-01-30
50947,518,162.72,shipped,2024-01-30
50948,305,252.87,shipped,2024-01-30
50949,558,536.25,completed,2024-01-30
50950,52,109.47,completed,2024-01-30
50951,450,142.88,completed,2024-01-30
50952,275,103.27,completed,2024-01-30
50953,223,180.61,completed,2024-01-30
50954,720,164.11,completed,2024-01-30
50955,322,17.7,completed,2024-01-30
50956,296,131.86,completed,2024-01-30
50957,811,28.9,shipped,2024-01-30
50958,237,19.01,completed,2024-01-30
50959,162,249.95,completed,2024-01-30
50960,13,59.89,completed,2024-01-30
50961,881,77.48,completed,2024-01-31
50962,675,24.93,completed,2024-01-31
50963,779,44.68,completed,2024-01-31
50964,800,232.61,pending,2024-01-31
50965,517,117.04,shipped,2024-01-31
50966,413,333.88,completed,2024-01-31
50967,693,90.94,pending,2024-01-31
50968,349,61.94,completed,2024-01-31
50969,96,79.06,shipped,2024-01-31
50970,582,202.12,completed,2024-01-31
50971,796,136.45,completed,2024-01-31
50972,211,366.81,shipped,2024-01-31
50973,743,153.26,completed,2024-01-31
50974,53,116.89,completed,2024-01-31
50975,824,246.09,pending,2024-01-31
50976,199,457.14,shipped,2024-01-31
50977,792,80.97,completed,2024-01-31
50978,381,58.13,completed,2024-01-31
50979,783,158.65,shipped,2024-01-31
50980,679,118.63,cancelled,2024-01-31
50981,19,694.03,completed,2024-01-31
50982,55,108.09,shipped,2024-01-31
50983,124,26.59,pending,2024-01-31
50984,517,583.27,completed,2024-01-31
50985,95,293.29,shipped,2024-01-31
50986,538,44.45,completed,2024-01-31
50987,176,367.46,completed,2024-01-31
50988,306,77.48,completed,2024-01-31
50989,594,86.01,completed,2024-01-31
50990,579,370.3,shipped,2024-01-31
50991,696,128.29,completed,2024-01-31
50992,673,37.23,pending,2024-01-31
50993,136,84.08,shipped,2024-02-01
50994,180,207.07,shipped,2024-02-01
50995,344,43.71,completed,2024-02-01
50996,42,148.82,completed,2024-02-01
50997,141,193.25,completed,2024-02-01
50998,231,78.21,pending,2024-02-01
50999,420,192.57,completed,2024-02-01
51000,181,338.39,cancelled,2024-02-01
51001,773,110.83,shipped,2024-02-01
51002,1007,87.41,shipped,2024-02-01
51003,886,58.38,completed,2024-02-01
51004,88,154.03,completed,2024-02-01
51005,739,332.85,shipped,2024-02-01
51006,583,73.88,completed,2024-02-01
51007,693,90.69,shipped,2024-02-01
51008,834,93.29,completed,2024-02-01
51009,845,138.42,shipped,2024-02-01
51010,701,53.9,shipped,2024-02-01
51011,454,274.07,completed,2024-02-01
51012,73,67.56,completed,2024-02-01
51013,162,198.3,shipped,2024-02-01
51014,831,122.99,completed,2024-02-01
51015,235,147.25,completed,2024-02-01
51016,830,44.7,completed,2024-02-01
51017,769,214.22,completed,2024-02-01
51018,331,46.35,completed,2024-02-01
51019,811,33.07,shipped,2024-02-01
51020,833,133.67,completed,2024-02-01
51021,215,200.32,completed,2024-02-01
51022,265,22.7,pending,2024-02-01
51023,5,25.79,completed,2024-02-01
51024,459,258.44,completed,2024-02-01
51025,748,263.35,shipped,2024-02-02
51026,163,57.22,shipped,2024-02-02
51027,198,158.27,completed,2024-02-02
51028,499,102.83,cancelled,2024-02-02
51029,270,165.23,pending,2024-02-02
51030,281,313.03,completed,2024-02-02
51031,239,27.48,completed,2024-02-02
51032,216,240.75,shipped,2024-02-02
51033,123,116.9,completed,2024-02-02
51034,869,139.56,completed,2024-02-02
51035,318,174.17,shipped,2024-02-02
51036,619,398.86,completed,2024-02-02
51037,207,23.76,completed,2024-02-02
51038,461,19.49,completed,2024-02-02
51039,752,44.45,completed,2024-02-02
51040,519,660.18,completed,2024-02-02
51041,367,203.33,completed,2024-02-02
51042,358,158.04,completed,2024-02-02
51043,713,22.23,completed,2024-02-02
51044,438,331.93,pending,2024-02-02
51045,802,266.3,pending,2024-02-02
51046,720,178.95,completed,2024-02-02
51047,835,77.13,shipped,2024-02-02
51048,84,25.97,shipped,2024-02-02
51049,314,145.14,shipped,2024-02-02
51050,639,205.78,completed,2024-02-02
51051,364,29.85,completed,2024-02-02
51052,265,165.67,shipped,2024-02-02
51053,555,65.61,completed,2024-02-02
51054,401,231.74,completed,2024-02-02
51055,490,131.35,completed,2024-02-02
51056,758,35.72,cancelled,2024-02-02
51057,196,127.15,completed,2024-02-03
51058,855,90.56,completed,2024-02-03
51059,426,44.83,completed,2024-02-03
51060,25,291.31,pending,2024-02-03
51061,634,16.66,completed,2024-02-03
51062,112,71.12,completed,2024-02-03
51063,831,16.9,completed,2024-02-03
51064,150,30.14,completed,2024-02-03
51065,193,67.88,completed,2024-02-03
51066,453,23.37,completed,2024-02-03
51067,669,151.19,completed,2024-02-03
51068,645,28.63,completed,2024-02-03
51069,758,196.46,shipped,2024-02-03
51070,122,23.11,completed,2024-02-03
51071,319,24.17,completed,2024-02-03
51072,810,69.65,completed,2024-02-03
51073,877,355.33,completed,2024-02-03
51074,490,168.83,completed,2024-02-03
51075,260,235.54,completed,2024-02-03
51076,402,37.89,shipped,2024-02-03
51077,131,284.48,completed,2024-02-03
51078,675,16.23,completed,2024-02-03
51079,719,50.94,completed,2024-02-03
51080,650,158.6,completed,2024-02-03
51081,239,85.56,completed,2024-02-03
51082,456,637.1,completed,2024-02-03
51083,822,19.62,completed,2024-02-03
51084,202,1000.5,completed,2024-02-03
51085,377,161.58,completed,2024-02-03
51086,380,137.71,completed,2024-02-03
51087,581,24.2,completed,2024-02-03
51088,792,62.89,completed,2024-02-03
51089,225,402.87,completed,2024-02-04
51090,562,80.6,completed,2024-02-04
51091,207,177.55,completed,2024-02-04
51092,597,1154.04,completed,2024-02-04
51093,314,60.79,completed,2024-02-04
51094,16,143.73,completed,2024-02-04
51095,427,193.83,completed,2024-02-04
51096,164,41.98,completed,2024-02-04
51097,311,39.14,completed,2024-02-04
51098,726,106.41,shipped,2024-02-04
51099,420,88.12,pending,2024-02-04
51100,685,202.88,completed,2024-02-04
51101,749,25.81,shipped,2024-02-04
51102,277,552.23,completed,2024-02-04
51103,495,17.16,completed,2024-02-04
51104,443,152.94,cancelled,2024-02-04
51105,558,139.05,shipped,2024-02-04
51106,177,36.7,cancelled,2024-02-04
51107,496,39.54,completed,2024-02-04
51108,113,251.02,completed,2024-02-04
51109,708,342.8,completed,2024-02-04
51110,808,64.91,completed,2024-02-04
51111,678,101.43,completed,2024-02-04
51112,658,80.77,pending,2024-02-04
51113,899,26.3,completed,2024-02-04
51114,388,182.76,completed,2024-02-04
51115,156,276.61,completed,2024-02-04
51116,400,69.55,completed,2024-02-04
51117,288,708.44,completed,2024-02-04
51118,490,26.83,cancelled,2024-02-04
51119,200,177.61,completed,2024-02-04
51120,864,104.19,completed,2024-02-04
51121,195,103.75,pending,2024-02-05
51122,272,106.78,cancelled,2024-02-05
51123,211,59.9,shipped,2024-02-05
51124,433,203.59,pending,2024-02-05
51125,150,206.79,completed,2024-02-05
51126,158,64.78,pending,2024-02-05
51127,605,285.55,completed,2024-02-05
51128,244,72.16,shipped,2024-02-05
51129,139,208.7,completed,2024-02-05
51130,86,34.35,completed,2024-02-05
51131,76,42.71,completed,2024-02-05
51132,747,71.92,completed,2024-02-05
51133,666,150.16,completed,2024-02-05
51134,480,170.56,completed,2024-02-05
51135,230,90.72,shipped,2024-02-05
51136,333,27.16,completed,2024-02-05
51137,588,85.17,completed,2024-02-05
51138,872,190.08,pending,2024-02-05
51139,675,181.75,completed,2024-02-05
51140,612,41.19,completed,2024-02-05
51141,576,16.17,completed,2024-02-05
51142,672,224.74,completed,2024-02-05
51143,494,31.87,cancelled,2024-02-05
51144,156,27.89,pending,2024-02-05
51145,767,15.41,shipped,2024-02-05
51146,260,100.0,completed,2024-02-05
51147,139,119.95,completed,2024-02-05
51148,551,167.28,completed,2024-02-05
51149,81,67.66,completed,2024-02-05
51150,6,200.9,completed,2024-02-05
51151,162,42.83,completed,2024-02-05
51152,608,282.56,completed,2024-02-05
51153,166,142.24,completed,2024-02-06
51154,281,146.52,completed,2024-02-06
51155,208,50.32,pending,2024-02-06
51156,21,26.55,completed,2024-02-06
51157,443,108.75,shipped,2024-02-06
51158,553,158.42,shipped,2024-02-06
51159,35,29.98,completed,2024-02-06
51160,361,465.97,completed,2024-02-06
51161,688,604.94,completed,2024-02-06
51162,555,133.27,completed,2024-02-06
51163,531,464.57,completed,2024-02-06
51164,247,44.67,pending,2024-02-06
51165,311,18.86,cancelled,2024-02-06
51166,197,21.03,completed,2024-02-06
51167,194,147.83,cancelled,2024-02-06
51168,895,24.54,completed,2024-02-06
51169,156,492.47,shipped,2024-02-06
51170,783,37.96,completed,2024-02-06
51171,540,69.52,completed,2024-02-06
51172,758,274.33,completed,2024-02-06
51173,268,52.03,pending,2024-02-06
51174,236,56.75,completed,2024-02-06
51175,837,169.21,completed,2024-02-06
51176,343,63.46,pending,2024-02-06
51177,794,51.78,pending,2024-02-06
51178,431,58.99,completed,2024-02-06
51179,598,116.19,shipped,2024-02-06
51180,727,522.65,completed,2024-02-06
51181,399,282.78,completed,2024-02-06
51182,415,65.24,completed,2024-02-06
51183,849,82.74,completed,2024-02-06
51184,445,108.69,completed,2024-02-06
51185,66,593.98,completed,2024-02-07
51186,850,43.38,completed,2024-02-07
51187,69,81.35,shipped,2024-02-07
51188,256,211.08,shipped,2024-02-07
51189,96,513.4,completed,2024-02-07
51190,271,40.38,completed,2024-02-07
51191,258,53.7,completed,2024-02-07
51192,377,53.37,shipped,2024-02-07
51193,880,18.17,completed,2024-02-07
51194,178,153.99,completed,2024-02-07
51195,849,181.62,completed,2024-02-07
51196,40,153.39,completed,2024-02-07
51197,188,26.1,completed,2024-02-07
51198,170,25.76,pending,2024-02-07
51199,155,50.43,completed,2024-02-07
51200,10,66.44,completed,2024-02-07
51201,476,246.65,completed,2024-02-07
51202,432,41.04,shipped,2024-02-07
51203,287,21.76,completed,2024-02-07
51204,696,90.13,completed,2024-02-07
51205,760,95.78,completed,2024-02-07
51206,652,104.92,shipped,2024-02-07
51207,387,278.09,completed,2024-02-07
51208,276,30.47,completed,2024-02-07
51209,732,197.58,pending,2024-02-07
51210,368,76.86,cancelled,2024-02-07
51211,496,70.66,completed,2024-02-07
51212,732,419.44,cancelled,2024-02-07
51213,534,57.85,completed,2024-02-07
51214,491,169.31,completed,2024-02-07
51215,764,63.26,completed,2024-02-07
51216,341,121.13,completed,2024-02-07
51217,710,246.47,completed,2024-02-08
51218,564,335.21,completed,2024-02-08
51219,664,288.67,shipped,2024-02-08
51220,344,145.91,shipped,2024-02-08
