order_id,customer_id,segment,region,order_amount,order_status,order_date,churn_risk
50492,224,Starter,Central,242.09,completed,2024-01-16,High
50493,728,SMB,East,179.78,completed,2024-01-16,High
50494,453,Starter,East,70.4,completed,2024-01-16,High
50495,606,Starter,East,66.89,completed,2024-01-16,High
50496,411,Starter,East,255.13,shipped,2024-01-16,High
50497,76,SMB,North,244.41,completed,2024-01-16,High
50498,276,Starter,South,80.15,completed,2024-01-16,High
50499,292,Mid-Market,East,68.28,cancelled,2024-01-16,High
50500,306,Enterprise,West,138.09,cancelled,2024-01-16,High
50501,348,Mid-Market,North,16.26,completed,2024-01-16,High
50502,514,SMB,North,27.94,completed,2024-01-16,High
50503,15,Mid-Market,South,35.23,shipped,2024-01-16,High
50504,702,Mid-Market,South,45.76,shipped,2024-01-16,High
50505,618,Starter,Central,122.62,completed,2024-01-16,High
50506,134,Starter,North,743.85,completed,2024-01-16,High
50507,67,Mid-Market,Central,173.6,shipped,2024-01-16,High
50508,217,Starter,Central,24.49,pending,2024-01-16,High
50509,84,Mid-Market,North,126.85,shipped,2024-01-16,High
50510,237,Starter,South,117.97,completed,2024-01-16,High
50511,784,Starter,East,38.35,completed,2024-01-16,High
50512,662,Enterprise,Central,394.37,completed,2024-01-16,High
50513,791,Mid-Market,West,102.18,completed,2024-01-17,High
50514,606,Starter,East,797.07,completed,2024-01-17,High
50515,113,Enterprise,South,96.73,completed,2024-01-17,High
50516,582,Enterprise,North,155.46,completed,2024-01-17,High
50517,601,Mid-Market,East,31.6,completed,2024-01-17,High
50518,559,SMB,Central,105.83,shipped,2024-01-17,High
50519,550,SMB,South,55.92,shipped,2024-01-17,High
50520,856,Mid-Market,North,285.79,pending,2024-01-17,High
50521,161,Starter,South,244.82,shipped,2024-01-17,High
50522,480,Starter,North,275.74,completed,2024-01-17,High
50523,320,Starter,East,207.89,completed,2024-01-17,High
50524,390,SMB,West,283.18,completed,2024-01-17,High
50525,452,Starter,East,48.63,completed,2024-01-17,High
50526,127,SMB,North,105.23,pending,2024-01-17,High
50527,294,Starter,North,191.57,completed,2024-01-17,High
50528,274,Enterprise,East,167.17,completed,2024-01-17,High
50529,900,Mid-Market,West,204.0,completed,2024-01-17,High
50530,147,Starter,East,53.09,completed,2024-01-17,High
50531,530,SMB,Central,30.54,completed,2024-01-17,High
50532,129,Mid-Market,East,387.99,completed,2024-01-17,High
50533,357,Mid-Market,North,138.21,completed,2024-01-17,High
50534,169,Mid-Market,Central,40.05,completed,2024-01-17,High
50535,451,SMB,South,251.57,pending,2024-01-17,High
50536,437,Mid-Market,West,384.64,completed,2024-01-17,High
50537,445,SMB,Central,42.87,completed,2024-01-17,High
50538,668,Mid-Market,West,270.08,completed,2024-01-17,High
50539,628,SMB,South,420.96,completed,2024-01-17,High
50540,645,Mid-Market,West,432.97,completed,2024-01-17,High
50541,43,Mid-Market,North,383.28,completed,2024-01-17,High
50542,314,Enterprise,East,133.59,shipped,2024-01-17,High
50543,78,Mid-Market,East,81.06,shipped,2024-01-17,High
50544,611,Mid-Market,Central,16.09,completed,2024-01-17,High
50545,483,Starter,East,24.43,completed,2024-01-18,High
50546,866,Starter,South,99.01,completed,2024-01-18,High
50547,97,Starter,East,91.46,completed,2024-01-18,High
50548,567,Starter,South,45.63,completed,2024-01-18,High
50549,127,SMB,North,90.5,completed,2024-01-18,High
50550,541,Enterprise,South,43.79,completed,2024-01-18,High
50551,573,Starter,West,298.36,shipped,2024-01-18,High
50552,588,Mid-Market,North,68.11,pending,2024-01-18,High
50553,116,SMB,North,151.91,shipped,2024-01-18,High
50554,419,Starter,East,119.83,completed,2024-01-18,High
50555,664,Mid-Market,South,22.99,completed,2024-01-18,High
50556,383,Starter,West,442.7,completed,2024-01-18,High
50557,552,SMB,West,127.37,completed,2024-01-18,High
50558,127,SMB,North,73.97,completed,2024-01-18,High
50559,487,Mid-Market,West,40.82,completed,2024-01-18,High
50560,599,Mid-Market,Central,76.99,completed,2024-01-18,High
50561,685,Enterprise,Central,18.11,shipped,2024-01-18,High
50562,624,Starter,West,82.78,shipped,2024-01-18,High
50563,503,Starter,North,128.73,completed,2024-01-18,High
50564,431,Mid-Market,Central,323.2,completed,2024-01-18,High
50565,562,Mid-Market,Central,189.41,completed,2024-01-18,High
50566,542,Starter,East,32.75,completed,2024-01-18,High
50567,19,Starter,South,38.98,completed,2024-01-18,High
50568,884,Mid-Market,South,98.82,shipped,2024-01-18,High
50569,282,Starter,West,47.67,completed,2024-01-18,High
50570,488,Starter,West,19.24,completed,2024-01-18,High
50571,634,Starter,South,260.22,completed,2024-01-18,High
50572,525,SMB,West,17.96,completed,2024-01-18,High
50573,451,SMB,South,281.4,completed,2024-01-18,High
50574,417,Starter,North,38.34,shipped,2024-01-18,High
50575,835,Starter,East,566.41,completed,2024-01-18,High
50576,115,Starter,South,153.9,completed,2024-01-18,High
50577,384,SMB,South,214.19,pending,2024-01-19,High
50578,13,SMB,Central,32.56,completed,2024-01-19,High
50579,269,Starter,East,312.19,completed,2024-01-19,High
50580,651,Mid-Market,Central,289.13,completed,2024-01-19,High
50581,770,SMB,Central,173.76,shipped,2024-01-19,High
50582,320,Starter,East,119.66,completed,2024-01-19,High
50583,790,Enterprise,South,206.74,completed,2024-01-19,High
50584,796,SMB,Central,15.89,cancelled,2024-01-19,High
50585,419,Starter,East,149.64,shipped,2024-01-19,High
50586,439,SMB,South,297.0,completed,2024-01-19,High
50587,661,Starter,Central,81.22,shipped,2024-01-19,High
50588,73,Mid-Market,North,32.19,completed,2024-01-19,High
50589,730,Mid-Market,South,96.94,completed,2024-01-19,High
50590,734,Starter,Central,209.8,completed,2024-01-19,High
50591,128,SMB,Central,32.03,completed,2024-01-19,High
50592,273,SMB,Central,49.61,completed,2024-01-19,High
50593,30,Mid-Market,East,38.95,pending,2024-01-19,High
50594,867,Mid-Market,North,254.14,completed,2024-01-19,High
50595,754,Starter,West,24.74,completed,2024-01-19,High
50596,409,Enterprise,Central,189.03,completed,2024-01-19,High
50597,570,Starter,North,83.46,pending,2024-01-19,High
50598,13,SMB,Central,226.46,shipped,2024-01-19,High
50599,380,Starter,North,515.24,completed,2024-01-19,High
50600,328,Starter,North,33.25,pending,2024-01-19,High
50601,695,Mid-Market,Central,71.62,completed,2024-01-19,High
50602,671,Mid-Market,West,264.21,completed,2024-01-19,High
50603,760,SMB,West,61.42,shipped,2024-01-19,High
50604,118,Mid-Market,South,51.33,completed,2024-01-19,High
50605,511,Starter,West,276.77,cancelled,2024-01-19,High
50606,302,Starter,West,667.37,completed,2024-01-19,High
50607,342,Starter,North,137.09,completed,2024-01-19,High
50608,519,Enterprise,Central,63.87,pending,2024-01-19,High
50609,439,SMB,South,91.27,shipped,2024-01-20,High
50610,172,Mid-Market,Central,42.97,completed,2024-01-20,High
50611,227,Enterprise,South,230.25,completed,2024-01-20,High
50612,494,Mid-Market,Central,237.73,shipped,2024-01-20,High
50613,794,Starter,West,327.06,completed,2024-01-20,High
50614,406,SMB,East,19.04,pending,2024-01-20,High
50615,107,Starter,Central,138.82,shipped,2024-01-20,High
50616,834,Mid-Market,North,51.17,completed,2024-01-20,High
50617,508,SMB,East,77.53,completed,2024-01-20,High
50618,370,Mid-Market,South,245.54,completed,2024-01-20,High
50619,611,Mid-Market,Central,46.99,completed,2024-01-20,High
50620,240,Mid-Market,North,167.56,shipped,2024-01-20,High
50621,393,Starter,East,174.44,cancelled,2024-01-20,High
50622,523,Enterprise,North,477.17,completed,2024-01-20,High
50623,278,Starter,East,238.86,completed,2024-01-20,High
50624,161,Starter,South,259.17,completed,2024-01-20,High
50625,116,SMB,North,128.77,completed,2024-01-20,High
50626,441,Mid-Market,East,46.01,completed,2024-01-20,High
50627,820,Starter,West,98.15,completed,2024-01-20,High
50628,112,Mid-Market,East,134.61,completed,2024-01-20,High
50629,495,Starter,South,185.18,pending,2024-01-20,High
50630,650,Starter,East,155.36,completed,2024-01-20,High
50631,687,Starter,South,90.13,shipped,2024-01-20,High
50632,691,Starter,West,61.25,shipped,2024-01-20,High
50633,197,SMB,West,42.63,completed,2024-01-20,High
50634,723,Mid-Market,South,192.55,completed,2024-01-20,High
50635,483,Starter,East,170.51,completed,2024-01-20,High
50636,176,Mid-Market,Central,189.41,completed,2024-01-20,High
50637,744,Starter,South,84.91,shipped,2024-01-20,High
50638,615,SMB,Central,60.65,completed,2024-01-20,High
50639,653,Starter,East,228.89,completed,2024-01-20,High
50640,160,SMB,East,237.85,completed,2024-01-20,High
50641,664,Mid-Market,South,106.22,shipped,2024-01-21,High
50642,542,Starter,East,156.98,completed,2024-01-21,High
50643,183,Enterprise,Central,85.15,completed,2024-01-21,High
50644,109,Mid-Market,East,196.57,completed,2024-01-21,High
50645,296,Starter,West,285.93,shipped,2024-01-21,High
50646,483,Starter,East,189.83,completed,2024-01-21,High
50647,342,Starter,North,122.8,completed,2024-01-21,High
50648,332,SMB,South,107.06,completed,2024-01-21,High
50649,206,Mid-Market,South,169.22,completed,2024-01-21,High
50650,489,Enterprise,Central,185.83,completed,2024-01-21,High
50651,768,SMB,North,137.71,completed,2024-01-21,High
50652,256,Starter,West,162.1,completed,2024-01-21,High
50653,818,Starter,Central,30.24,completed,2024-01-21,High
50654,492,Starter,East,469.75,completed,2024-01-21,High
50655,577,Mid-Market,North,249.65,completed,2024-01-21,High
50656,746,SMB,Central,85.24,completed,2024-01-21,High
50657,780,Starter,East,139.11,completed,2024-01-21,High
50658,368,Enterprise,South,22.27,pending,2024-01-21,High
50659,599,Mid-Market,Central,21.32,completed,2024-01-21,High
50660,420,SMB,West,58.31,completed,2024-01-21,High
50661,732,SMB,Central,190.53,completed,2024-01-21,High
50662,369,Mid-Market,South,301.73,completed,2024-01-21,High
50663,364,Starter,Central,137.87,completed,2024-01-21,High
50664,692,Starter,West,128.94,completed,2024-01-21,High
50665,430,Mid-Market,South,92.2,cancelled,2024-01-21,High
50666,543,Mid-Market,East,41.44,shipped,2024-01-21,High
50667,73,Mid-Market,North,33.89,shipped,2024-01-21,High
50668,540,Mid-Market,Central,229.49,cancelled,2024-01-21,High
50669,574,Starter,East,408.63,pending,2024-01-21,High
50670,340,Mid-Market,Central,106.95,shipped,2024-01-21,High
50671,354,Mid-Market,South,176.58,completed,2024-01-21,High
50672,702,Mid-Market,South,383.81,completed,2024-01-21,High
50673,183,Enterprise,Central,29.17,completed,2024-01-22,High
50674,763,Mid-Market,West,235.77,completed,2024-01-22,High
50675,855,Mid-Market,West,158.89,completed,2024-01-22,High
50676,852,SMB,East,151.93,cancelled,2024-01-22,High
50677,218,SMB,East,66.91,completed,2024-01-22,High
50678,426,Starter,North,187.75,completed,2024-01-22,High
50679,17,Starter,South,252.56,completed,2024-01-22,High
50680,542,Starter,East,32.96,completed,2024-01-22,High
50681,264,Starter,South,129.38,completed,2024-01-22,High
50682,386,SMB,West,31.02,completed,2024-01-22,High
50683,334,Mid-Market,Central,324.03,completed,2024-01-22,High
50684,124,Mid-Market,East,121.28,completed,2024-01-22,High
50685,652,Starter,Central,262.51,completed,2024-01-22,High
50686,247,Starter,South,83.85,completed,2024-01-22,High
50687,106,Mid-Market,West,35.04,completed,2024-01-22,High
50688,27,Mid-Market,West,21.36,completed,2024-01-22,High
50689,441,Mid-Market,East,64.59,completed,2024-01-22,High
50690,530,SMB,Central,57.0,completed,2024-01-22,High
50691,260,Mid-Market,East,138.27,completed,2024-01-22,High
50692,888,Mid-Market,Central,18.3,completed,2024-01-22,High
50693,759,SMB,Central,125.27,completed,2024-01-22,High
50694,793,Starter,South,89.58,completed,2024-01-22,High
50695,566,Starter,East,144.1,pending,2024-01-22,High
50696,76,SMB,North,196.81,completed,2024-01-22,High
50697,122,SMB,North,165.81,completed,2024-01-22,High
50698,112,Mid-Market,East,641.44,completed,2024-01-22,High
50699,421,SMB,South,37.32,completed,2024-01-22,High
50700,355,Mid-Market,South,99.25,completed,2024-01-22,High
50701,43,Mid-Market,North,97.96,shipped,2024-01-22,High
50702,532,Enterprise,East,95.95,shipped,2024-01-22,High
50703,442,Enterprise,North,178.51,completed,2024-01-22,High
50704,634,Starter,South,115.95,pending,2024-01-22,High
50705,367,Enterprise,South,124.3,completed,2024-01-23,High
50706,754,Starter,West,99.94,completed,2024-01-23,High
50707,868,Mid-Market,South,733.72,completed,2024-01-23,High
50708,118,Mid-Market,South,408.75,completed,2024-01-23,High
50709,105,Enterprise,East,70.17,completed,2024-01-23,High
50710,364,Starter,Central,32.75,completed,2024-01-23,High
50711,427,Starter,West,289.67,completed,2024-01-23,High
50712,224,Starter,Central,895.14,completed,2024-01-23,High
50713,408,Mid-Market,Central,66.93,completed,2024-01-23,High
50714,264,Starter,South,81.42,completed,2024-01-23,High
50715,801,SMB,West,441.15,completed,2024-01-23,High
50716,844,Enterprise,Central,201.27,completed,2024-01-23,High
50717,294,Starter,North,67.57,completed,2024-01-23,High
50718,799,Starter,South,145.5,shipped,2024-01-23,High
50719,432,SMB,West,447.98,completed,2024-01-23,High
50720,418,Starter,East,265.55,pending,2024-01-23,High
50721,776,Mid-Market,West,218.12,completed,2024-01-23,High
50722,438,SMB,West,215.34,completed,2024-01-23,High
50723,692,Starter,West,44.41,pending,2024-01-23,High
50724,589,Mid-Market,North,276.17,completed,2024-01-23,High
50725,582,Enterprise,North,63.47,completed,2024-01-23,High
50726,486,Enterprise,North,414.68,completed,2024-01-23,High
50727,537,SMB,West,83.03,completed,2024-01-23,High
50728,399,SMB,West,307.43,completed,2024-01-23,High
50729,1003,,,61.43,completed,2024-01-23,High
50730,128,SMB,Central,123.39,pending,2024-01-23,High
50731,82,Starter,South,31.96,completed,2024-01-23,High
50732,698,Starter,Central,176.87,completed,2024-01-23,High
50733,3,SMB,Central,286.26,shipped,2024-01-23,High
50734,137,Starter,Central,205.12,completed,2024-01-23,High
50735,364,Starter,Central,126.12,completed,2024-01-23,High
50736,323,Starter,North,21.92,completed,2024-01-23,High
50737,412,Enterprise,West,421.45,completed,2024-01-24,High
50738,666,Mid-Market,West,198.37,completed,2024-01-24,High
50739,1010,,,220.48,completed,2024-01-24,High
50740,311,Starter,East,252.48,completed,2024-01-24,High
50741,414,Starter,South,221.6,cancelled,2024-01-24,High
50742,632,SMB,Central,102.27,shipped,2024-01-24,High
50743,212,Starter,South,213.43,completed,2024-01-24,High
50744,598,Mid-Market,South,162.14,shipped,2024-01-24,High
50745,104,Starter,West,303.64,completed,2024-01-24,High
50746,277,SMB,West,258.27,completed,2024-01-24,High
50747,867,Mid-Market,North,21.34,completed,2024-01-24,High
50748,70,Enterprise,West,86.44,completed,2024-01-24,High
50749,449,Starter,South,20.3,shipped,2024-01-24,High
50750,211,Starter,West,31.15,completed,2024-01-24,High
50751,423,Mid-Market,East,152.97,completed,2024-01-24,High
50752,659,Starter,East,325.51,completed,2024-01-24,High
50753,629,Mid-Market,South,34.15,completed,2024-01-24,High
50754,44,Enterprise,West,104.97,completed,2024-01-24,High
50755,391,Enterprise,South,377.66,shipped,2024-01-24,High
50756,371,Mid-Market,South,267.54,cancelled,2024-01-24,High
50757,227,Enterprise,South,124.99,completed,2024-01-24,High
50758,146,Mid-Market,East,236.48,completed,2024-01-24,High
50759,54,SMB,East,125.94,completed,2024-01-24,High
50760,622,Mid-Market,North,40.81,shipped,2024-01-24,High
50761,848,Enterprise,North,34.98,completed,2024-01-24,High
50762,883,Mid-Market,Central,46.31,completed,2024-01-24,High
50763,575,SMB,North,79.83,shipped,2024-01-24,High
50764,450,Mid-Market,West,415.03,completed,2024-01-24,High
50765,514,SMB,North,256.17,completed,2024-01-24,High
50766,858,Starter,East,100.06,completed,2024-01-24,High
50767,817,Starter,North,116.91,completed,2024-01-24,High
50768,227,Enterprise,South,61.31,completed,2024-01-24,High
50769,39,Starter,Central,197.79,completed,2024-01-25,High
50770,730,Mid-Market,South,258.5,completed,2024-01-25,High
50771,849,Starter,South,55.95,completed,2024-01-25,High
50772,203,Mid-Market,South,21.41,pending,2024-01-25,High
50773,416,Starter,Central,161.68,completed,2024-01-25,High
50774,749,Enterprise,South,139.01,shipped,2024-01-25,High
50775,618,Starter,Central,92.16,completed,2024-01-25,High
50776,612,SMB,North,169.88,completed,2024-01-25,High
50777,613,Starter,West,134.98,completed,2024-01-25,High
50778,673,Mid-Market,South,58.27,completed,2024-01-25,High
50779,118,Mid-Market,South,91.06,completed,2024-01-25,High
50780,208,Starter,East,98.82,completed,2024-01-25,High
50781,678,Starter,Central,333.35,completed,2024-01-25,High
50782,884,Mid-Market,South,501.26,completed,2024-01-25,High
50783,643,Mid-Market,Central,350.24,cancelled,2024-01-25,High
50784,249,Enterprise,Central,205.51,completed,2024-01-25,High
50785,77,SMB,North,146.92,completed,2024-01-25,High
50786,622,Mid-Market,North,190.32,completed,2024-01-25,High
50787,451,SMB,South,434.8,completed,2024-01-25,High
50788,361,Starter,North,58.15,shipped,2024-01-25,High
50789,242,Enterprise,North,129.9,completed,2024-01-25,High
50790,159,Mid-Market,East,190.49,completed,2024-01-25,High
50791,804,Starter,West,185.56,completed,2024-01-25,High
50792,451,SMB,South,58.61,shipped,2024-01-25,High
50793,601,Mid-Market,East,147.55,completed,2024-01-25,High
50794,853,Mid-Market,South,253.38,completed,2024-01-25,High
50795,93,SMB,South,111.68,completed,2024-01-25,High
50796,791,Mid-Market,West,251.47,completed,2024-01-25,High
50797,162,Starter,West,81.92,completed,2024-01-25,High
50798,72,Mid-Market,South,433.94,pending,2024-01-25,High
50799,86,Starter,Central,129.51,shipped,2024-01-25,High
50800,628,SMB,South,150.93,completed,2024-01-25,High
50801,91,Mid-Market,West,19.78,completed,2024-01-26,High
50802,281,SMB,North,43.0,completed,2024-01-26,High
